layer,sentence,train_mse,test_mse,train_r2,test_r2,n_samples,n_train,n_test
6,13,3.6784580775663133e-09,0.3204873984336853,0.9999999622635362,-5.761337519698002,18,14,4
6,14,1.3796488444010618e-08,0.2741059044837952,0.9999998393058159,-1.324901649565693,16,12,4
6,15,5.13536160692068e-09,0.19179520441691078,0.99999996080299,-5.290659036997803,14,11,3
6,16,1.2003176910382576e-08,0.0412262022972107,0.9999998910182966,0.5248004345864545,13,10,3
6,17,2.9351976182706037e-09,0.0786674700419108,0.9999999782581931,0.3673988291840624,12,9,3
6,18,1.2208761271435493e-08,0.11230710932413736,0.9999999007266897,-0.02636472777948451,12,9,3
6,19,1.6736984252931226e-08,0.17626953201293946,0.9999998077175644,0.23494126730495024,10,8,2
7,0,5.247458894657025e-09,0.014585696138275994,0.9999998957907403,0.1820544383447842,24,19,5
7,1,4.678901873137041e-08,0.02706791376113891,0.9999986570700482,-0.648873888958267,24,19,5
7,2,2.162518391842907e-08,0.009733149707284582,0.9999997409584227,-0.34810337382690104,24,19,5
7,3,9.28326656943893e-09,0.0045340231895446784,0.9999999095876796,0.6139285431246015,24,19,5
7,4,7.530962292770876e-08,0.10540181930339818,0.999999330542174,0.08641215349888731,24,19,5
7,5,6.628476553481239e-09,0.008385823495502227,0.9999999479039501,0.9287120376559199,24,19,5
7,6,6.739643293228496e-09,0.05632030059938579,0.9999999457138333,-1.5697442677023594,23,18,5
7,7,1.1739613097389486e-08,0.07789119105868869,0.9999999033897652,0.08150189062439228,23,18,5
7,8,1.4689287631147485e-08,0.059995315466121746,0.9999998961671487,0.43019930280411023,23,18,5
7,9,1.1786292580998412e-08,0.1954627834510803,0.9999998690593168,-8.6648923779213,22,17,5
7,10,1.6474746830084095e-07,0.047471660938262945,0.9999985039282154,-0.6446667453666486,22,17,5
7,11,6.821576286763522e-09,0.26772493965148925,0.9999999040794663,-1.0863851282067434,22,17,5
7,12,3.478106330423355e-09,0.30954900772094723,0.99999995586237,-0.9475350294502924,22,17,5
7,13,3.6784580775663133e-09,0.31593419008255,0.9999999622635362,-5.665278271783756,18,14,4
7,14,1.3796488444010618e-08,0.2488593653678894,0.9999998393058159,-1.1107664577429128,16,12,4
7,15,5.13536160692068e-09,0.2147150190035502,0.99999996080299,-6.042402226792827,14,11,3
7,16,1.2003176910382576e-08,0.04180058444341025,0.9999998910182966,0.518179738741429,13,10,3
7,17,2.9351976182706037e-09,0.09790440025329593,0.9999999782581931,0.2127058592926524,12,9,3
7,18,1.2208761271435493e-08,0.11688764521280924,0.9999999007266897,-0.0682258396783948,12,9,3
7,19,1.6736984252931226e-08,0.1971478469848633,0.9999998077175644,0.14432358079486418,10,8,2
8,0,5.247458894657025e-09,0.022479096330536737,0.9999998957907403,-0.26059647062933045,24,19,5
8,1,5.011433049252361e-08,0.027011939277648923,0.9999985616275515,-0.6454641372836818,24,19,5
8,2,2.162518391842907e-08,0.012174894988504065,0.9999997409584227,-0.6863006841152934,24,19,5
8,3,9.28326656943893e-09,0.002037934684753418,0.9999999095876796,0.8264701392410236,24,19,5
8,4,7.530962292770876e-08,0.1153422271755982,0.999999330542174,0.00025201052104095734,24,19,5
8,5,6.628476553481239e-09,0.01214781440031027,0.9999999479039501,0.8967313185167001,24,19,5
8,6,6.739643293228496e-09,0.0638243994915977,0.9999999457138333,-1.9121361744803478,23,18,5
8,7,1.1739613097389486e-08,0.08730166583591038,0.9999999033897652,-0.029467054306650642,23,18,5
8,8,8.53960205908552e-09,0.057071819969099394,0.99999993963688,0.4579649668315464,23,18,5
8,9,1.1786292580998412e-08,0.18858190309524536,0.9999998690593168,-8.324658974250662,22,17,5
8,10,1.6474746830084095e-07,0.05485489496231079,0.9999985039282154,-0.9004606070645367,22,17,5
8,11,6.821576286763522e-09,0.2747740977478027,0.9999999040794663,-1.1413193403039492,22,17,5
8,12,3.478106330423355e-09,0.30614063484191895,0.99999995586237,-0.9260911694805654,22,17,5
8,13,3.6784580775663133e-09,0.2951362150192261,0.9999999622635362,-5.226502426565951,18,14,4
8,14,1.3796488444010618e-08,0.20497536935806276,0.9999998393058159,-0.7385527511286072,16,12,4
8,15,5.13536160692068e-09,0.1905149316151937,0.99999996080299,-5.248667582130988,14,11,3
8,16,1.2003176910382576e-08,0.043078212388356525,0.9999998910182966,0.5034529822038822,13,10,3
8,17,2.9351976182706037e-09,0.08928223075866702,0.9999999782581931,0.28204067474267036,12,9,3
8,18,1.2208761271435493e-08,0.11708048769632974,0.9999999007266897,-0.06998821005987788,12,9,3
8,19,1.6736984252931226e-08,0.18507433013916016,0.9999998077175644,0.19672599765989507,10,8,2
9,0,5.247458894657025e-09,0.02230240956677331,0.9999998957907403,-0.25068812255643547,24,19,5
9,1,4.678901873137041e-08,0.02443004344940185,0.9999986570700482,-0.48818490798013214,24,19,5
9,2,2.162518391842907e-08,0.01172358387705387,0.9999997409584227,-0.6237912138729709,24,19,5
9,3,9.28326656943893e-09,0.0038755802154541025,0.9999999095876796,0.6699948726622869,24,19,5
9,4,5.974967355476741e-08,0.1314863591936875,0.9999994688608839,-0.13967994607622392,24,19,5
9,5,6.628476553481239e-09,0.012634178288097134,0.9999999479039501,0.8925967346518396,24,19,5
9,6,6.739643293228496e-09,0.06112952949648052,0.9999999457138333,-1.7891764841297073,23,18,5
9,7,1.1739613097389486e-08,0.09173181300693088,0.9999999033897652,-0.0817076446164342,23,18,5
9,8,8.53960205908552e-09,0.047426525779646275,0.99999993963688,0.549570374872334,23,18,5
9,9,1.1786292580998412e-08,0.2149560371589661,0.9999998690593168,-9.62875974876217,22,17,5
