layer,sentence,train_mse,test_mse,train_r2,test_r2,n_samples,n_train,n_test
1,1,8.93602004417984e-08,0.08844310166239738,0.9999984750665056,-1.8715292747531618,34,26,8
1,2,8.005177440392639e-09,0.06105655991137028,0.9999999202171811,-0.45806710236108117,34,26,8
1,3,7.567038902868947e-09,0.06466600624322892,0.9999999282576127,-0.2630079344380649,34,26,8
1,4,7.744180401097316e-09,0.12198695127964018,0.9999999322875982,-0.3934398661199705,34,26,8
1,5,8.95433667583494e-09,0.1124026361465454,0.9999999336233759,-0.31349852347701335,34,26,8
1,6,5.527184750709542e-09,0.1274293864250183,0.9999999594611041,-1.0209865143791745,33,26,7
1,7,2.3841450357028333e-07,0.058776165172031936,0.9999982231561765,0.09773430656968518,33,26,7
1,8,4.599404740621819e-09,0.07787317478997366,0.999999966925042,0.29221962369997234,33,26,7
1,9,4.390716552734369e-09,0.06615958300999232,0.9999999686915536,-2.291855775273785,32,25,7
1,10,5.473137299052431e-09,0.05293188672406475,0.9999999631168266,-0.7582228889522906,32,25,7
1,11,6.805419921875284e-09,0.12993879247392928,0.9999999454833702,-4.417801932626391,32,25,7
1,12,1.719345480439507e-07,0.09252459160940986,0.99999858042114,-1.9670844167939032,32,25,7
1,13,3.844499718669172e-09,0.0408929936000279,0.9999999669042288,-1.2244190568398832,26,19,7
1,14,1.478791236877462e-08,0.07530725471496581,0.9999998706714415,-5.6667187247668025,21,16,5
1,15,7.148296753929829e-09,0.09225780817667643,0.9999999403351271,-2.5913506643169892,18,15,3
1,16,2.3435695469111708e-07,0.20057809847993646,0.9999977737703482,-7.444290396315129,17,14,3
1,17,4.203502948466157e-09,0.06904386234283447,0.9999999697148801,-0.5656204612887639,15,13,2
1,18,1.0799126497804729e-08,0.0883805707970444,0.9999999161248981,-1.1177798274024036,15,13,2
1,19,1.161748712713084e-08,0.13496651191711426,0.9999999109720359,-2.738684540640284,13,11,2
1,20,1.542833116319535e-08,0.09295462036132812,0.9999998962392208,-5.4551819695366754,11,9,2
1,21,1.0214911566841453e-08,0.025669709205627438,0.9999999214386786,0.6202705738812508,11,9,2
1,22,1.0638766818576794e-08,0.05758770751953124,0.9999997428562568,-1.24951982498169,11,9,2
2,0,7.983666791455256e-09,0.06959067306073817,0.9999998741998336,-0.6245117440369956,34,26,8
2,1,8.93602004417984e-08,0.06809140914976597,0.9999984750665056,-1.210760037330064,34,26,8
2,2,8.005177440392639e-09,0.06351572238504888,0.9999999202171811,-0.5167933703892269,34,26,8
2,3,7.567038902868947e-09,0.06431609151363374,0.9999999282576127,-0.256173662375659,34,26,8
2,4,7.744180401097316e-09,0.11650905166864395,0.9999999322875982,-0.33086658577732786,34,26,8
2,5,8.95433667583494e-09,0.09921581629514693,0.9999999336233759,-0.15940188483957884,34,26,8
2,6,5.527184750709542e-09,0.13164203086580545,0.9999999594611041,-1.0877976153626578,33,26,7
2,7,2.5281131776987816e-07,0.07068624812534877,0.9999981158603115,-0.08509591420491525,33,26,7
2,8,4.599404740621819e-09,0.09259377273832047,0.999999966925042,0.1584257931114219,33,26,7
2,9,4.390716552734369e-09,0.06056718266350882,0.9999999686915536,-2.013598649991808,32,25,7
2,10,5.473137299052431e-09,0.06341586826528962,0.9999999631168266,-1.1064662154981115,32,25,7
2,11,6.805419921875284e-09,0.14485517022269115,0.9999999454833702,-5.039740759795666,32,25,7
2,12,1.719345480439507e-07,0.12042665933881487,0.99999858042114,-2.861849677749954,32,25,7
2,13,3.844499718669172e-09,0.03846517720903669,0.9999999669042288,-1.0923553321967114,26,19,7
2,14,1.478791236877462e-08,0.1346304969024658,0.9999998706714415,-10.918422176209791,21,16,5
